East;North;Canton
2518500.0;1149500.0;Vaud
2518500.0;1150500.0;Vaud
2518500.0;1151500.0;Vaud
2518500.0;1152500.0;Vaud
2518500.0;1153500.0;Vaud
2518500.0;1154500.0;Vaud
2518500.0;1155500.0;Vaud
2518500.0;1156500.0;Vaud
2518500.0;1157500.0;Vaud
2518500.0;1158500.0;Vaud
2518500.0;1159500.0;Vaud
2518500.0;1160500.0;Vaud
2518500.0;1161500.0;Vaud
2518500.0;1162500.0;Vaud
2518500.0;1163500.0;Vaud
2518500.0;1164500.0;Vaud
2518500.0;1165500.0;Vaud
2518500.0;1166500.0;Vaud
2518500.0;1167500.0;Vaud
2518500.0;1168500.0;Vaud
2518500.0;1169500.0;Vaud
2518500.0;1170500.0;Vaud
2518500.0;1171500.0;Vaud
2518500.0;1172500.0;Vaud
2518500.0;1173500.0;Vaud
2518500.0;1174500.0;Vaud
2518500.0;1175500.0;Vaud
2519500.0;1141500.0;Vaud
2519500.0;1142500.0;Vaud
2519500.0;1143500.0;Vaud
2519500.0;1144500.0;Vaud
2519500.0;1145500.0;Vaud
2519500.0;1146500.0;Vaud
2519500.0;1147500.0;Vaud
2519500.0;1148500.0;Vaud
2519500.0;1149500.0;Vaud
2519500.0;1150500.0;Vaud
2519500.0;1151500.0;Vaud
2519500.0;1152500.0;Vaud
2519500.0;1153500.0;Vaud
2519500.0;1154500.0;Vaud
2519500.0;1155500.0;Vaud
2519500.0;1156500.0;Vaud
2519500.0;1157500.0;Vaud
2519500.0;1158500.0;Vaud
2519500.0;1159500.0;Vaud
2519500.0;1160500.0;Vaud
2519500.0;1161500.0;Vaud
2519500.0;1162500.0;Vaud
2519500.0;1163500.0;Vaud
2519500.0;1164500.0;Vaud
2519500.0;1165500.0;Vaud
2519500.0;1166500.0;Vaud
2519500.0;1167500.0;Vaud
2519500.0;1168500.0;Vaud
2519500.0;1169500.0;Vaud
2519500.0;1170500.0;Vaud
2519500.0;1171500.0;Vaud
2519500.0;1172500.0;Vaud
2519500.0;1173500.0;Vaud
2519500.0;1174500.0;Vaud
2519500.0;1175500.0;Vaud
2520500.0;1141500.0;Vaud
2520500.0;1142500.0;Vaud
2520500.0;1143500.0;Vaud
2520500.0;1144500.0;Vaud
2520500.0;1145500.0;Vaud
2520500.0;1146500.0;Vaud
2520500.0;1147500.0;Vaud
2520500.0;1148500.0;Vaud
2520500.0;1149500.0;Vaud
2520500.0;1150500.0;Vaud
2520500.0;1151500.0;Vaud
2520500.0;1152500.0;Vaud
2520500.0;1153500.0;Vaud
2520500.0;1154500.0;Vaud
2520500.0;1155500.0;Vaud
2520500.0;1156500.0;Vaud
2520500.0;1157500.0;Vaud
2520500.0;1158500.0;Vaud
2520500.0;1159500.0;Vaud
2520500.0;1160500.0;Vaud
2520500.0;1161500.0;Vaud
2520500.0;1162500.0;Vaud
2520500.0;1163500.0;Vaud
2520500.0;1164500.0;Vaud
2520500.0;1165500.0;Vaud
2520500.0;1166500.0;Vaud
2520500.0;1167500.0;Vaud
2520500.0;1168500.0;Vaud
2520500.0;1169500.0;Vaud
2520500.0;1170500.0;Vaud
2520500.0;1171500.0;Vaud
2520500.0;1172500.0;Vaud
2520500.0;1173500.0;Vaud
2520500.0;1174500.0;Vaud
2520500.0;1175500.0;Vaud
2520500.0;1176500.0;Vaud
2520500.0;1177500.0;Vaud
2521500.0;1141500.0;Vaud
2521500.0;1142500.0;Vaud
2521500.0;1143500.0;Vaud
2521500.0;1144500.0;Vaud
2521500.0;1145500.0;Vaud
2521500.0;1146500.0;Vaud
2521500.0;1147500.0;Vaud
2521500.0;1148500.0;Vaud
2521500.0;1149500.0;Vaud
2521500.0;1150500.0;Vaud
2521500.0;1151500.0;Vaud
2521500.0;1152500.0;Vaud
2521500.0;1153500.0;Vaud
2521500.0;1154500.0;Vaud
2521500.0;1155500.0;Vaud
2521500.0;1156500.0;Vaud
2521500.0;1157500.0;Vaud
2521500.0;1158500.0;Vaud
2521500.0;1159500.0;Vaud
2521500.0;1160500.0;Vaud
2521500.0;1161500.0;Vaud
2521500.0;1162500.0;Vaud
2521500.0;1163500.0;Vaud
2521500.0;1164500.0;Vaud
2521500.0;1165500.0;Vaud
2521500.0;1166500.0;Vaud
2521500.0;1167500.0;Vaud
2521500.0;1168500.0;Vaud
2521500.0;1169500.0;Vaud
2521500.0;1170500.0;Vaud
2521500.0;1171500.0;Vaud
2521500.0;1172500.0;Vaud
2521500.0;1173500.0;Vaud
2521500.0;1174500.0;Vaud
2521500.0;1175500.0;Vaud
2521500.0;1176500.0;Vaud
2521500.0;1177500.0;Vaud
2522500.0;1141500.0;Vaud
2522500.0;1142500.0;Vaud
2522500.0;1143500.0;Vaud
2522500.0;1144500.0;Vaud
2522500.0;1145500.0;Vaud
2522500.0;1146500.0;Vaud
2522500.0;1147500.0;Vaud
2522500.0;1148500.0;Vaud
2522500.0;1149500.0;Vaud
2522500.0;1150500.0;Vaud
2522500.0;1151500.0;Vaud
2522500.0;1152500.0;Vaud
2522500.0;1153500.0;Vaud
2522500.0;1154500.0;Vaud
2522500.0;1155500.0;Vaud
2522500.0;1156500.0;Vaud
2522500.0;1157500.0;Vaud
2522500.0;1158500.0;Vaud
2522500.0;1159500.0;Vaud
2522500.0;1160500.0;Vaud
2522500.0;1161500.0;Vaud
2522500.0;1162500.0;Vaud
2522500.0;1163500.0;Vaud
2522500.0;1164500.0;Vaud
2522500.0;1165500.0;Vaud
2522500.0;1166500.0;Vaud
2522500.0;1167500.0;Vaud
2522500.0;1168500.0;Vaud
2522500.0;1169500.0;Vaud
2522500.0;1170500.0;Vaud
2522500.0;1171500.0;Vaud
2522500.0;1172500.0;Vaud
2522500.0;1173500.0;Vaud
2522500.0;1174500.0;Vaud
2522500.0;1175500.0;Vaud
2522500.0;1176500.0;Vaud
2522500.0;1177500.0;Vaud
2522500.0;1178500.0;Vaud
2523500.0;1142500.0;Vaud
2523500.0;1143500.0;Vaud
2523500.0;1144500.0;Vaud
2523500.0;1145500.0;Vaud
2523500.0;1146500.0;Vaud
2523500.0;1147500.0;Vaud
2523500.0;1148500.0;Vaud
2523500.0;1149500.0;Vaud
2523500.0;1150500.0;Vaud
2523500.0;1151500.0;Vaud
2523500.0;1152500.0;Vaud
2523500.0;1153500.0;Vaud
2523500.0;1154500.0;Vaud
2523500.0;1155500.0;Vaud
2523500.0;1156500.0;Vaud
2523500.0;1157500.0;Vaud
2523500.0;1158500.0;Vaud
2523500.0;1159500.0;Vaud
2523500.0;1160500.0;Vaud
2523500.0;1161500.0;Vaud
2523500.0;1162500.0;Vaud
2523500.0;1163500.0;Vaud
2523500.0;1164500.0;Vaud
2523500.0;1165500.0;Vaud
2523500.0;1166500.0;Vaud
2523500.0;1167500.0;Vaud
2523500.0;1168500.0;Vaud
2523500.0;1169500.0;Vaud
2523500.0;1170500.0;Vaud
2523500.0;1171500.0;Vaud
2523500.0;1172500.0;Vaud
2523500.0;1173500.0;Vaud
2523500.0;1174500.0;Vaud
2523500.0;1175500.0;Vaud
2523500.0;1176500.0;Vaud
2523500.0;1177500.0;Vaud
2523500.0;1178500.0;Vaud
2523500.0;1184500.0;Vaud
2524500.0;1142500.0;Vaud
2524500.0;1143500.0;Vaud
2524500.0;1144500.0;Vaud
2524500.0;1145500.0;Vaud
2524500.0;1146500.0;Vaud
2524500.0;1147500.0;Vaud
2524500.0;1148500.0;Vaud
2524500.0;1149500.0;Vaud
2524500.0;1150500.0;Vaud
2524500.0;1151500.0;Vaud
2524500.0;1152500.0;Vaud
2524500.0;1153500.0;Vaud
2524500.0;1154500.0;Vaud
2524500.0;1155500.0;Vaud
2524500.0;1156500.0;Vaud
2524500.0;1157500.0;Vaud
2524500.0;1158500.0;Vaud
2524500.0;1159500.0;Vaud
2524500.0;1160500.0;Vaud
2524500.0;1161500.0;Vaud
2524500.0;1162500.0;Vaud
2524500.0;1163500.0;Vaud
2524500.0;1164500.0;Vaud
2524500.0;1165500.0;Vaud
2524500.0;1166500.0;Vaud
2524500.0;1167500.0;Vaud
2524500.0;1168500.0;Vaud
2524500.0;1169500.0;Vaud
2524500.0;1170500.0;Vaud
2524500.0;1171500.0;Vaud
2524500.0;1172500.0;Vaud
2524500.0;1173500.0;Vaud
2524500.0;1174500.0;Vaud
2524500.0;1175500.0;Vaud
2524500.0;1176500.0;Vaud
2524500.0;1177500.0;Vaud
2524500.0;1178500.0;Vaud
2524500.0;1179500.0;Vaud
2524500.0;1180500.0;Vaud
2524500.0;1183500.0;Vaud
2524500.0;1184500.0;Vaud
2524500.0;1185500.0;Vaud
2524500.0;1186500.0;Vaud
2524500.0;1187500.0;Vaud
2524500.0;1196500.0;Neuchâtel
2524500.0;1197500.0;Neuchâtel
2524500.0;1198500.0;Neuchâtel
2525500.0;1143500.0;Vaud
2525500.0;1144500.0;Vaud
2525500.0;1145500.0;Vaud
2525500.0;1146500.0;Vaud
2525500.0;1147500.0;Vaud
2525500.0;1148500.0;Vaud
2525500.0;1149500.0;Vaud
2525500.0;1150500.0;Vaud
2525500.0;1151500.0;Vaud
2525500.0;1152500.0;Vaud
2525500.0;1153500.0;Vaud
2525500.0;1154500.0;Vaud
2525500.0;1155500.0;Vaud
2525500.0;1156500.0;Vaud
2525500.0;1157500.0;Vaud
2525500.0;1158500.0;Vaud
2525500.0;1159500.0;Vaud
2525500.0;1160500.0;Vaud
2525500.0;1161500.0;Vaud
2525500.0;1162500.0;Vaud
2525500.0;1163500.0;Vaud
2525500.0;1164500.0;Vaud
2525500.0;1165500.0;Vaud
2525500.0;1166500.0;Vaud
2525500.0;1167500.0;Vaud
2525500.0;1168500.0;Vaud
2525500.0;1169500.0;Vaud
2525500.0;1170500.0;Vaud
2525500.0;1171500.0;Vaud
2525500.0;1172500.0;Vaud
2525500.0;1173500.0;Vaud
2525500.0;1174500.0;Vaud
2525500.0;1175500.0;Vaud
2525500.0;1176500.0;Vaud
2525500.0;1177500.0;Vaud
2525500.0;1178500.0;Vaud
2525500.0;1179500.0;Vaud
2525500.0;1180500.0;Vaud
2525500.0;1181500.0;Vaud
2525500.0;1182500.0;Vaud
2525500.0;1183500.0;Vaud
2525500.0;1184500.0;Vaud
2525500.0;1185500.0;Vaud
2525500.0;1186500.0;Vaud
2525500.0;1187500.0;Vaud
2525500.0;1188500.0;Vaud
2525500.0;1189500.0;Neuchâtel
2525500.0;1190500.0;Neuchâtel
2525500.0;1194500.0;Neuchâtel
2525500.0;1195500.0;Neuchâtel
2525500.0;1196500.0;Neuchâtel
2525500.0;1197500.0;Neuchâtel
2525500.0;1198500.0;Neuchâtel
2525500.0;1199500.0;Neuchâtel
2526500.0;1144500.0;Vaud
2526500.0;1145500.0;Vaud
2526500.0;1146500.0;Vaud
2526500.0;1147500.0;Vaud
2526500.0;1148500.0;Vaud
2526500.0;1149500.0;Vaud
2526500.0;1150500.0;Vaud
2526500.0;1151500.0;Vaud
2526500.0;1152500.0;Vaud
2526500.0;1153500.0;Vaud
2526500.0;1154500.0;Vaud
2526500.0;1155500.0;Vaud
2526500.0;1156500.0;Vaud
2526500.0;1157500.0;Vaud
2526500.0;1158500.0;Vaud
2526500.0;1159500.0;Vaud
2526500.0;1160500.0;Vaud
2526500.0;1161500.0;Vaud
2526500.0;1162500.0;Vaud
2526500.0;1163500.0;Vaud
2526500.0;1164500.0;Vaud
2526500.0;1165500.0;Vaud
2526500.0;1166500.0;Vaud
2526500.0;1167500.0;Vaud
2526500.0;1168500.0;Vaud
2526500.0;1169500.0;Vaud
2526500.0;1170500.0;Vaud
2526500.0;1171500.0;Vaud
2526500.0;1172500.0;Vaud
2526500.0;1173500.0;Vaud
2526500.0;1174500.0;Vaud
2526500.0;1175500.0;Vaud
2526500.0;1176500.0;Vaud
2526500.0;1177500.0;Vaud
2526500.0;1178500.0;Vaud
2526500.0;1179500.0;Vaud
2526500.0;1180500.0;Vaud
2526500.0;1181500.0;Vaud
2526500.0;1182500.0;Vaud
2526500.0;1183500.0;Vaud
2526500.0;1184500.0;Vaud
2526500.0;1185500.0;Vaud
2526500.0;1186500.0;Vaud
2526500.0;1187500.0;Vaud
2526500.0;1188500.0;Vaud
2526500.0;1189500.0;Neuchâtel
2526500.0;1190500.0;Neuchâtel
2526500.0;1191500.0;Neuchâtel
2526500.0;1192500.0;Neuchâtel
2526500.0;1193500.0;Neuchâtel
2526500.0;1194500.0;Neuchâtel
2526500.0;1195500.0;Neuchâtel
2526500.0;1196500.0;Neuchâtel
2526500.0;1197500.0;Neuchâtel
2526500.0;1198500.0;Neuchâtel
2526500.0;1199500.0;Neuchâtel
2526500.0;1200500.0;Neuchâtel
2527500.0;1144500.0;Vaud
2527500.0;1145500.0;Vaud
2527500.0;1146500.0;Vaud
2527500.0;1147500.0;Vaud
2527500.0;1148500.0;Vaud
2527500.0;1149500.0;Vaud
2527500.0;1150500.0;Vaud
2527500.0;1151500.0;Vaud
2527500.0;1152500.0;Vaud
2527500.0;1153500.0;Vaud
2527500.0;1154500.0;Vaud
2527500.0;1155500.0;Vaud
2527500.0;1156500.0;Vaud
2527500.0;1157500.0;Vaud
2527500.0;1158500.0;Vaud
2527500.0;1159500.0;Vaud
2527500.0;1160500.0;Vaud
2527500.0;1161500.0;Vaud
2527500.0;1162500.0;Vaud
2527500.0;1163500.0;Vaud
2527500.0;1164500.0;Vaud
2527500.0;1165500.0;Vaud
2527500.0;1166500.0;Vaud
2527500.0;1167500.0;Vaud
2527500.0;1168500.0;Vaud
2527500.0;1169500.0;Vaud
2527500.0;1170500.0;Vaud
2527500.0;1171500.0;Vaud
2527500.0;1172500.0;Vaud
2527500.0;1173500.0;Vaud
2527500.0;1174500.0;Vaud
2527500.0;1175500.0;Vaud
2527500.0;1176500.0;Vaud
2527500.0;1177500.0;Vaud
2527500.0;1178500.0;Vaud
2527500.0;1179500.0;Vaud
2527500.0;1180500.0;Vaud
2527500.0;1181500.0;Vaud
2527500.0;1182500.0;Vaud
2527500.0;1183500.0;Vaud
2527500.0;1184500.0;Vaud
2527500.0;1185500.0;Vaud
2527500.0;1186500.0;Vaud
2527500.0;1187500.0;Vaud
2527500.0;1188500.0;Vaud
2527500.0;1189500.0;Neuchâtel
2527500.0;1190500.0;Neuchâtel
2527500.0;1191500.0;Neuchâtel
2527500.0;1192500.0;Neuchâtel
2527500.0;1193500.0;Neuchâtel
2527500.0;1194500.0;Neuchâtel
2527500.0;1195500.0;Neuchâtel
2527500.0;1196500.0;Neuchâtel
2527500.0;1197500.0;Neuchâtel
2527500.0;1198500.0;Neuchâtel
2527500.0;1199500.0;Neuchâtel
2527500.0;1200500.0;Neuchâtel
2527500.0;1201500.0;Neuchâtel
2528500.0;1145500.0;Vaud
2528500.0;1146500.0;Vaud
2528500.0;1147500.0;Vaud
2528500.0;1148500.0;Vaud
2528500.0;1149500.0;Vaud
2528500.0;1150500.0;Vaud
2528500.0;1151500.0;Vaud
2528500.0;1152500.0;Vaud
2528500.0;1153500.0;Vaud
2528500.0;1154500.0;Vaud
2528500.0;1155500.0;Vaud
2528500.0;1156500.0;Vaud
2528500.0;1157500.0;Vaud
2528500.0;1158500.0;Vaud
2528500.0;1159500.0;Vaud
2528500.0;1160500.0;Vaud
2528500.0;1161500.0;Vaud
2528500.0;1162500.0;Vaud
2528500.0;1163500.0;Vaud
2528500.0;1164500.0;Vaud
2528500.0;1165500.0;Vaud
2528500.0;1166500.0;Vaud
2528500.0;1167500.0;Vaud
2528500.0;1168500.0;Vaud
2528500.0;1169500.0;Vaud
2528500.0;1170500.0;Vaud
2528500.0;1171500.0;Vaud
2528500.0;1172500.0;Vaud
2528500.0;1173500.0;Vaud
2528500.0;1174500.0;Vaud
2528500.0;1175500.0;Vaud
2528500.0;1176500.0;Vaud
2528500.0;1177500.0;Vaud
2528500.0;1178500.0;Vaud
2528500.0;1179500.0;Vaud
2528500.0;1180500.0;Vaud
2528500.0;1181500.0;Vaud
2528500.0;1182500.0;Vaud
2528500.0;1183500.0;Vaud
2528500.0;1184500.0;Vaud
2528500.0;1185500.0;Vaud
2528500.0;1186500.0;Vaud
2528500.0;1187500.0;Vaud
2528500.0;1188500.0;Vaud
2528500.0;1189500.0;Neuchâtel
2528500.0;1190500.0;Neuchâtel
2528500.0;1191500.0;Neuchâtel
2528500.0;1192500.0;Neuchâtel
2528500.0;1193500.0;Neuchâtel
2528500.0;1194500.0;Neuchâtel
2528500.0;1195500.0;Neuchâtel
2528500.0;1196500.0;Neuchâtel
2528500.0;1197500.0;Neuchâtel
2528500.0;1198500.0;Neuchâtel
2528500.0;1199500.0;Neuchâtel
2528500.0;1200500.0;Neuchâtel
2528500.0;1201500.0;Neuchâtel
2528500.0;1202500.0;Neuchâtel
2529500.0;1145500.0;Vaud
2529500.0;1146500.0;Vaud
2529500.0;1147500.0;Vaud
2529500.0;1148500.0;Vaud
2529500.0;1149500.0;Vaud
2529500.0;1150500.0;Vaud
2529500.0;1151500.0;Vaud
2529500.0;1152500.0;Vaud
2529500.0;1153500.0;Vaud
2529500.0;1154500.0;Vaud
2529500.0;1155500.0;Vaud
2529500.0;1156500.0;Vaud
2529500.0;1157500.0;Vaud
2529500.0;1158500.0;Vaud
2529500.0;1159500.0;Vaud
2529500.0;1160500.0;Vaud
2529500.0;1161500.0;Vaud
2529500.0;1162500.0;Vaud
2529500.0;1163500.0;Vaud
2529500.0;1164500.0;Vaud
2529500.0;1165500.0;Vaud
2529500.0;1166500.0;Vaud
2529500.0;1167500.0;Vaud
2529500.0;1168500.0;Vaud
2529500.0;1169500.0;Vaud
2529500.0;1170500.0;Vaud
2529500.0;1171500.0;Vaud
2529500.0;1172500.0;Vaud
2529500.0;1173500.0;Vaud
2529500.0;1174500.0;Vaud
2529500.0;1175500.0;Vaud
2529500.0;1176500.0;Vaud
2529500.0;1177500.0;Vaud
2529500.0;1178500.0;Vaud
2529500.0;1179500.0;Vaud
2529500.0;1180500.0;Vaud
2529500.0;1181500.0;Vaud
2529500.0;1182500.0;Vaud
2529500.0;1183500.0;Vaud
2529500.0;1184500.0;Vaud
2529500.0;1185500.0;Vaud
2529500.0;1186500.0;Vaud
2529500.0;1187500.0;Vaud
2529500.0;1188500.0;Vaud
2529500.0;1189500.0;Vaud
2529500.0;1190500.0;Neuchâtel
2529500.0;1191500.0;Neuchâtel
2529500.0;1192500.0;Neuchâtel
2529500.0;1193500.0;Neuchâtel
2529500.0;1194500.0;Neuchâtel
2529500.0;1195500.0;Neuchâtel
2529500.0;1196500.0;Neuchâtel
2529500.0;1197500.0;Neuchâtel
2529500.0;1198500.0;Neuchâtel
2529500.0;1199500.0;Neuchâtel
2529500.0;1200500.0;Neuchâtel
2529500.0;1201500.0;Neuchâtel
2530500.0;1145500.0;Vaud
2530500.0;1146500.0;Vaud
2530500.0;1147500.0;Vaud
2530500.0;1148500.0;Vaud
2530500.0;1149500.0;Vaud
2530500.0;1150500.0;Vaud
2530500.0;1151500.0;Vaud
2530500.0;1152500.0;Vaud
2530500.0;1153500.0;Vaud
2530500.0;1154500.0;Vaud
2530500.0;1155500.0;Vaud
2530500.0;1156500.0;Vaud
2530500.0;1157500.0;Vaud
2530500.0;1158500.0;Vaud
2530500.0;1159500.0;Vaud
2530500.0;1160500.0;Vaud
2530500.0;1161500.0;Vaud
2530500.0;1162500.0;Vaud
2530500.0;1163500.0;Vaud
2530500.0;1164500.0;Vaud
2530500.0;1165500.0;Vaud
2530500.0;1166500.0;Vaud
2530500.0;1167500.0;Vaud
2530500.0;1168500.0;Vaud
2530500.0;1169500.0;Vaud
2530500.0;1170500.0;Vaud
2530500.0;1171500.0;Vaud
2530500.0;1172500.0;Vaud
2530500.0;1173500.0;Vaud
2530500.0;1174500.0;Vaud
2530500.0;1175500.0;Vaud
2530500.0;1176500.0;Vaud
2530500.0;1177500.0;Vaud
2530500.0;1178500.0;Vaud
2530500.0;1179500.0;Vaud
2530500.0;1180500.0;Vaud
2530500.0;1181500.0;Vaud
2530500.0;1182500.0;Vaud
2530500.0;1183500.0;Vaud
2530500.0;1184500.0;Vaud
2530500.0;1185500.0;Vaud
2530500.0;1186500.0;Vaud
2530500.0;1187500.0;Vaud
2530500.0;1188500.0;Vaud
2530500.0;1189500.0;Vaud
2530500.0;1190500.0;Neuchâtel
2530500.0;1191500.0;Neuchâtel
2530500.0;1192500.0;Neuchâtel
2530500.0;1193500.0;Neuchâtel
2530500.0;1194500.0;Neuchâtel
2530500.0;1195500.0;Neuchâtel
2530500.0;1196500.0;Neuchâtel
2530500.0;1197500.0;Neuchâtel
2530500.0;1198500.0;Neuchâtel
2530500.0;1199500.0;Neuchâtel
2530500.0;1200500.0;Neuchâtel
2530500.0;1201500.0;Neuchâtel
2530500.0;1202500.0;Neuchâtel
2531500.0;1145500.0;Vaud
2531500.0;1146500.0;Vaud
2531500.0;1147500.0;Vaud
2531500.0;1148500.0;Vaud
2531500.0;1149500.0;Vaud
2531500.0;1150500.0;Vaud
2531500.0;1151500.0;Vaud
2531500.0;1152500.0;Vaud
2531500.0;1153500.0;Vaud
2531500.0;1154500.0;Vaud
2531500.0;1155500.0;Vaud
2531500.0;1156500.0;Vaud
2531500.0;1157500.0;Vaud
2531500.0;1158500.0;Vaud
2531500.0;1159500.0;Vaud
2531500.0;1160500.0;Vaud
2531500.0;1161500.0;Vaud
2531500.0;1162500.0;Vaud
2531500.0;1163500.0;Vaud
2531500.0;1164500.0;Vaud
2531500.0;1165500.0;Vaud
2531500.0;1166500.0;Vaud
2531500.0;1167500.0;Vaud
2531500.0;1168500.0;Vaud
2531500.0;1169500.0;Vaud
2531500.0;1170500.0;Vaud
2531500.0;1171500.0;Vaud
2531500.0;1172500.0;Vaud
2531500.0;1173500.0;Vaud
2531500.0;1174500.0;Vaud
2531500.0;1175500.0;Vaud
2531500.0;1176500.0;Vaud
2531500.0;1177500.0;Vaud
2531500.0;1178500.0;Vaud
2531500.0;1179500.0;Vaud
2531500.0;1180500.0;Vaud
2531500.0;1181500.0;Vaud
2531500.0;1182500.0;Vaud
2531500.0;1183500.0;Vaud
2531500.0;1184500.0;Vaud
2531500.0;1185500.0;Vaud
2531500.0;1186500.0;Vaud
2531500.0;1187500.0;Vaud
2531500.0;1188500.0;Vaud
2531500.0;1189500.0;Vaud
2531500.0;1190500.0;Vaud
2531500.0;1191500.0;Neuchâtel
2531500.0;1192500.0;Neuchâtel
2531500.0;1193500.0;Neuchâtel
2531500.0;1194500.0;Neuchâtel
2531500.0;1195500.0;Neuchâtel
2531500.0;1196500.0;Neuchâtel
2531500.0;1197500.0;Neuchâtel
2531500.0;1198500.0;Neuchâtel
2531500.0;1199500.0;Neuchâtel
2531500.0;1200500.0;Neuchâtel
2531500.0;1201500.0;Neuchâtel
2531500.0;1202500.0;Neuchâtel
2532500.0;1145500.0;Vaud
2532500.0;1146500.0;Vaud
2532500.0;1147500.0;Vaud
2532500.0;1148500.0;Vaud
2532500.0;1149500.0;Vaud
2532500.0;1150500.0;Vaud
2532500.0;1151500.0;Vaud
2532500.0;1152500.0;Vaud
2532500.0;1153500.0;Vaud
2532500.0;1154500.0;Vaud
2532500.0;1155500.0;Vaud
2532500.0;1156500.0;Vaud
2532500.0;1157500.0;Vaud
2532500.0;1158500.0;Vaud
2532500.0;1159500.0;Vaud
2532500.0;1160500.0;Vaud
2532500.0;1161500.0;Vaud
2532500.0;1162500.0;Vaud
2532500.0;1163500.0;Vaud
2532500.0;1164500.0;Vaud
2532500.0;1165500.0;Vaud
2532500.0;1166500.0;Vaud
2532500.0;1167500.0;Vaud
2532500.0;1168500.0;Vaud
2532500.0;1169500.0;Vaud
2532500.0;1170500.0;Vaud
2532500.0;1171500.0;Vaud
2532500.0;1172500.0;Vaud
2532500.0;1173500.0;Vaud
2532500.0;1174500.0;Vaud
2532500.0;1175500.0;Vaud
2532500.0;1176500.0;Vaud
2532500.0;1177500.0;Vaud
2532500.0;1178500.0;Vaud
2532500.0;1179500.0;Vaud
2532500.0;1180500.0;Vaud
2532500.0;1181500.0;Vaud
2532500.0;1182500.0;Vaud
2532500.0;1183500.0;Vaud
2532500.0;1184500.0;Vaud
2532500.0;1185500.0;Vaud
2532500.0;1186500.0;Vaud
2532500.0;1187500.0;Vaud
2532500.0;1188500.0;Vaud
2532500.0;1189500.0;Vaud
2532500.0;1190500.0;Vaud
2532500.0;1191500.0;Vaud
2532500.0;1192500.0;Neuchâtel
2532500.0;1193500.0;Neuchâtel
2532500.0;1194500.0;Neuchâtel
2532500.0;1195500.0;Neuchâtel
2532500.0;1196500.0;Neuchâtel
2532500.0;1197500.0;Neuchâtel
2532500.0;1198500.0;Neuchâtel
2532500.0;1199500.0;Neuchâtel
2532500.0;1200500.0;Neuchâtel
2532500.0;1201500.0;Neuchâtel
2532500.0;1202500.0;Neuchâtel
2533500.0;1145500.0;Vaud
2533500.0;1146500.0;Vaud
2533500.0;1147500.0;Vaud
2533500.0;1148500.0;Vaud
2533500.0;1149500.0;Vaud
2533500.0;1150500.0;Vaud
2533500.0;1151500.0;Vaud
2533500.0;1152500.0;Vaud
2533500.0;1153500.0;Vaud
2533500.0;1154500.0;Vaud
2533500.0;1155500.0;Vaud
2533500.0;1156500.0;Vaud
2533500.0;1157500.0;Vaud
2533500.0;1158500.0;Vaud
2533500.0;1159500.0;Vaud
2533500.0;1160500.0;Vaud
2533500.0;1161500.0;Vaud
2533500.0;1162500.0;Vaud
2533500.0;1163500.0;Vaud
2533500.0;1164500.0;Vaud
2533500.0;1165500.0;Vaud
2533500.0;1166500.0;Vaud
2533500.0;1167500.0;Vaud
2533500.0;1168500.0;Vaud
2533500.0;1169500.0;Vaud
2533500.0;1170500.0;Vaud
2533500.0;1171500.0;Vaud
2533500.0;1172500.0;Vaud
2533500.0;1173500.0;Vaud
2533500.0;1174500.0;Vaud
2533500.0;1175500.0;Vaud
2533500.0;1176500.0;Vaud
2533500.0;1177500.0;Vaud
2533500.0;1178500.0;Vaud
2533500.0;1179500.0;Vaud
2533500.0;1180500.0;Vaud
2533500.0;1181500.0;Vaud
2533500.0;1182500.0;Vaud
2533500.0;1183500.0;Vaud
2533500.0;1184500.0;Vaud
2533500.0;1185500.0;Vaud
2533500.0;1186500.0;Vaud
2533500.0;1187500.0;Vaud
2533500.0;1188500.0;Vaud
2533500.0;1189500.0;Vaud
2533500.0;1190500.0;Vaud
2533500.0;1191500.0;Vaud
2533500.0;1192500.0;Neuchâtel
2533500.0;1193500.0;Neuchâtel
2533500.0;1194500.0;Neuchâtel
2533500.0;1195500.0;Neuchâtel
2533500.0;1196500.0;Neuchâtel
2533500.0;1197500.0;Neuchâtel
2533500.0;1198500.0;Neuchâtel
2533500.0;1199500.0;Neuchâtel
2533500.0;1200500.0;Neuchâtel
2533500.0;1201500.0;Neuchâtel
2533500.0;1202500.0;Neuchâtel
2533500.0;1203500.0;Neuchâtel
2534500.0;1145500.0;Vaud
2534500.0;1146500.0;Vaud
2534500.0;1147500.0;Vaud
2534500.0;1148500.0;Vaud
2534500.0;1149500.0;Vaud
2534500.0;1150500.0;Vaud
2534500.0;1151500.0;Vaud
2534500.0;1152500.0;Vaud
2534500.0;1153500.0;Vaud
